LawsId	LawsTarget type	LawsDescription	LawsGhg target	LawsYear	LawsBase year period	LawsSingle year	LawsSource	LawsGeography	LawsGeography iso	LawsSector	LawsConnected law ids	LawsScopes	LawsVisibility status	LegislationsId	LegislationsLaw Id	LegislationsTitle	LegislationsLegislation type	LegislationsDescription	LegislationsParent	LegislationsGeography	LegislationsGeography iso	LegislationsSector	LegislationsFrameworks	LegislationsResponses	LegislationsDocument types	LegislationsKeywords	LegislationsNatural hazards	LegislationsVisibility status
8824.0	fixed_level_target	By 2050, Compact Cities will have been consolidated in the main urban areas of the GAM and the main secondary cities in the country, with a 10% increase in trips in non-motorized modes.	False	2050.0	2018	True	plan	Costa Rica	CRI	Transportation	9412	Modal Shift	published															
8823.0	fixed_level_target	In 2050, 85% of the public transport fleet will be zero emissions.	True	2050.0	2018	True	plan	Costa Rica	CRI	Transportation	9412	Public Transport	published															
8822.0	fixed_level_target	In 2035, 30% of the public transport fleet will be zero emissions and the Passenger Electric Train will operate 100% electric.	True	2035.0	2018	True	plan	Costa Rica	CRI	Transportation	9412	E Vs And Electric Trains	published															
8821.0	fixed_level_target	Carbon neutrality in the transport sector by 2050	True	2050.0	2019	True	law	France	FRA	Transportation	9410	General	published															
8820.0	fixed_level_target	Emissions from waste to 5 Mt of Co2-eq by 2030	True	2030.0	2020	False	law	Germany	DEU	Waste	9409	Waste Management	published															
8819.0	fixed_level_target	Emissions from agriculture at 68 Mt of CO2-eq by 2030	True	2030.0	2020	False	law	Germany	DEU	Agriculture	9409	Agriculture	published															
8818.0	fixed_level_target	Emissions from transportation at 95 Mt of CO2-eq by 2030	True	2030.0	2020	False	law	Germany	DEU	Transportation	9409	General	published															
8817.0	fixed_level_target	Emissions from buildings at 70 Mt of CO2-eq by 2030	True	2030.0	2020	False	law	Germany	DEU	Buildings	9409	Buildings	published															
8816.0	fixed_level_target	Emission from industry at 140 Mt of CO2-eq by 2030	True	2030.0	2020	False	law	Germany	DEU	Industry	9409	Industries: General	published															
8815.0	fixed_level_target	CO2 equivalent emissions of the energy industry at 175Mt by 2030	True	2030.0	2020	False	law	Germany	DEU	Energy	9409	General	published															
8814.0	base_year_target	Decreasing energy consumption in the building sector by 5%	False	2021.0	2015	True	plan	Iran	IRN	Buildings	1356	Energy Efficiency	published															
8813.0	base_year_target	Curbing gas flaring by 90% by 2021, with a goal to control it completely after that date	True	2021.0	2015	True	plan	Iran	IRN	Energy	1356	Fuels	published															
8812.0	fixed_level_target	Increase the share of renewable and other clean sources to at least 5 per cent of the capacity by 2021	False	2021.0	2010	True	plan	Iran	IRN	Energy	1356	Renewable Energy	published															
8811.0	baseline_scenario_target	Reduce greenhouse gas emissions from energy activities compared to the business-as-usual (BAU) scenario by 15% in 2030 and 20% in 2045	True		2020	False	strategy	Vietnam	VNM	Energy	9387	General	published															
8810.0	baseline_scenario_target	Ratio of energy efficiency on total final energy consumption compared to the business-as-usual (BAU) scenario to reach approximately 7% in 2030 and 14% by 2045	False		2020	False	strategy	Vietnam	VNM	Energy	9387	Energy Efficiency	published															
8809.0	fixed_level_target	15-20% proportion of renewables in energy mix by 2030, reaching 25-30% by 2045.	False		2020	True	policy	Vietnam	VNM	Energy	9387	Renewable Energy	published															
8808.0	fixed_level_target	increase the number of e-vehicles in Poland to 1 million by 2025	True	2025.0	2017	True	plan	Poland	POL	Transportation	9391	E Vs And Electric Trains	draft															
8807.0	fixed_level_target	Achieve carbon neutrality in the electricity sector by 2050	True	2050.0		False	law	Netherlands	NLD	Energy		General	published															
8805.0	baseline_scenario_target	Reduce emissions by 49% by 2030 and 95% by 2050, compared with a 1990 baseline	True	2050.0	1990	False	law	Netherlands	NLD	Economy-wide		Economy Wide	published															
3035.0	fixed_level_target	By 2017, climate change and climate risk considerations will be integrated in at least 50% of Ministerial operational and sector plans	False	2017.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3033.0	base_year_target	By 2015, 50% of Ministry workers will indicate an increased awareness of KJIP Secretariat and coordination processes within line Ministries compared with 2014 levels	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3031.0	fixed_level_target	By 2015, at least 25% of policy and technical staff from line Ministries will attend communications training	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3029.0	base_year_target	BY 2015, Kiribati will increase international and regional media awareness of the KJIP by 30% compared with 2014 levels	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3027.0	base_year_target	By 2015, climate change related communication activities within line Ministries will increase by at least 30% compared with 2014 levels	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3025.0	base_year_target	By 2017, funding to support community-based awareness raising activities will be increased by 25% compared with 2014 levels	False	2017.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3023.0	fixed_level_target	By 2016, at least three initiatives under Strategy 7 of KJIP will be coordinated	False	2016.0		False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3021.0	fixed_level_target	By 2015, at least two sector partnerships will be established and initiatives developed in Kiribati	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3019.0	base_year_target	By 2015, Kiribati will increase awareness of international community and development partners by 25% compared with 2014 levels	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3017.0	base_year_target	By 2015, Kiribati will increase awareness of villages and community sector by 25% compared with 2014 levels	False	2015.0	2014	False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3015.0	fixed_level_target	By 2018, at least 50% of KJIP Communications Plan activities will be implemented	False	2018.0		False	strategy	Kiribati	KIR	Adaptation		Adaptation	published															
3013.0	fixed_level_target	By 2016, Kiribati will add three solar photovoltaic systems connected to the Public Utilities Board's grid on South Tarawa	False	2016.0		False	plan	Kiribati	KIR	Energy		Renewable Energy: Solar	published															
3011.0	base_year_target	By 2018, Kiribati will recover 80% of the costs of maintenance and operation compared with 2008 levels	False	2018.0	compared with 2008 levels	False	plan	Kiribati	KIR	Water		Adaptation	published															
3009.0	base_year_target	By 2013, Kiribati will reduce leakage losses by 50% compared with 2008 levels	False	2013.0	compared with 2008 levels	False	plan	Kiribati	KIR	Water		Adaptation	published															
3007.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase the percentage of villages with water committees to 30% and 60% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
3005.0	baseline_scenario_target	By 2010 and 2015, respectively, Kiribati will increase the percentage of the population with access to safe sanitation by 10% and 20% against a 2005 baseline	False	2015.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
3003.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase the number of households and public buildings with rain catchments by 15% and 30% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
3001.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase the reliability of water supplies for urban areas by 20% and 50% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
2999.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase the number of outer islanders with safe water supplies by 20% and 40% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
2997.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase improved water supplies to schools, hospitals, and clinics by 50% and 100% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
2995.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will increase the percentage of the population with access to safe water sources by 10% and 20% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
2993.0	baseline_scenario_target	By 2013 and 2018, respectively, Kiribati will decrease the number of diarrheal and dysentery cases by 30% and 50% against a 2005 baseline	False	2018.0	against a 2005 baseline	False	plan	Kiribati	KIR	Water		Adaptation	published															
2991.0	baseline_scenario_target	By 2018, 2019, 2020, 2021, and 2022, respectively, Namibia will reduce the total area burned by veld fires by 0.4, 0.9, 1.4, 1.9, and 2.4 million hectares against a 2015 baseline	False	2022.0	2015	False	plan	Namibia	NAM	LULUCF		Lulucf	published															
2989.0	trajectory_target	By 2018, 2019, 2020, 2021, and 2022, respectively, Namibia will limit its CO2 emissions to 5,933, 6,627, 7,321, 8,014, and 8,708 GgCO2e, the last of which is a 3,733 GgCO2e decline compared with a business as usual scenario	True	2022.0		False	plan	Namibia	NAM	Economy-wide		Economy Wide	published															
2987.0	fixed_level_target	By 2022, Namibia has a sustainable mix of locally generated energy capacity of 755 MW to support household and industry development	False	2022.0		False	plan	Namibia	NAM	Energy		Fuels	published															
2985.0	base_year_target	Increase renewable energy consumption by at least 20% by 2020 compared with a 1990 baseline	False	2020.0	1990	False	law	Croatia	HRV	Energy		Renewable Energy	published															
2984.0	fixed_level_target	Sweden will achieve carbon neutrality by 2045	False	2045.0		False	framework	Sweden	SWE	Economy-wide	8752	Economy Wide	published															
2983.0	baseline_scenario_target	Reduce emissions from sectors covered by the EU Effort Sharing Regulation by at least 75% by 2040 compared with a 1990 baseline	True	2040.0	1990	False	framework	Sweden	SWE	Economy-wide		Economy Wide	published															
2982.0	baseline_scenario_target	Reduce emissions from sectors covered by the EU Effort Sharing Regulation by at least 63% by 2030 compared with a 1990 baseline	True	2030.0	1990	False	framework	Sweden	SWE	Economy-wide		Economy Wide	published															
2981.0	baseline_scenario_target	Reduce emissions from domestic transport, excluding domestic aviation, by at least 70% by 2030 compared with a 1990 baseline	True	2030.0	1990	False	framework	Sweden	SWE	Transportation		General	published															
2980.0	baseline_scenario_target	Germany will reduce its total GHG emissions by 55% by 2030 compared with a 1990 baseline, and will achieve carbon neutrality by 2050	True	2050.0	1990	False	law	Germany	DEU	Economy-wide	8751	Economy Wide	published															
2979.0		By 2020, the NAP process is completed by 2020;|Adaptation to Climate change is systematically integrated in the research and education programs;|Integration of adaptation to climate change in laws, strategies and sectorial policies is achieved. All the actors of the state, centralized and also decentralized to the municipality level benefit from a strengthening of targeted adaptation capacity to climate change.	False	2020.0		False	ndc	Comoros	COM	Adaptation		Capacity Building And Knowledge Transfer	published															
